metric,threshold,eval_interval,cooldown,map_strategy,lambda_comm,num_triggers,trigger_rate,avg_savings_ms,total_savings_ms,avg_metric_val,avg_wasted_ms,avg_comm_ms,run,world_size
wasted_fraction,0.1,20,100,load_sorted,0.0,0,0.0,0.0,0.0,0.0046653064021558634,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
wasted_fraction,0.1,20,100,load_sorted,0.5,0,0.0,0.0,0.0,0.0046653064021558634,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
wasted_fraction,0.1,20,100,load_sorted,1.0,0,0.0,0.0,0.0,0.0046653064021558634,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
wasted_fraction,0.1,20,200,round_robin,0.0,0,0.0,0.0,0.0,0.05110318748047862,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
wasted_fraction,0.1,20,200,round_robin,0.5,0,0.0,0.0,0.0,0.05110318748047862,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
wasted_fraction,0.1,20,200,round_robin,1.0,0,0.0,0.0,0.0,0.05110318748047862,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
wasted_fraction,0.1,20,200,load_sorted,0.0,0,0.0,0.0,0.0,0.0046653064021558634,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
wasted_fraction,0.1,20,200,load_sorted,0.5,0,0.0,0.0,0.0,0.0046653064021558634,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
wasted_fraction,0.1,20,200,load_sorted,1.0,0,0.0,0.0,0.0,0.0046653064021558634,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
wasted_fraction,0.1,50,50,round_robin,0.0,0,0.0,0.0,0.0,0.05110318748047862,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
wasted_fraction,0.1,50,50,round_robin,0.5,0,0.0,0.0,0.0,0.05110318748047862,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
wasted_fraction,0.1,50,50,round_robin,1.0,0,0.0,0.0,0.0,0.05110318748047862,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
wasted_fraction,0.1,50,50,load_sorted,0.0,0,0.0,0.0,0.0,0.0046653064021558634,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
wasted_fraction,0.1,50,50,load_sorted,0.5,0,0.0,0.0,0.0,0.0046653064021558634,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
wasted_fraction,0.1,50,50,load_sorted,1.0,0,0.0,0.0,0.0,0.0046653064021558634,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
wasted_fraction,0.1,50,100,round_robin,0.0,0,0.0,0.0,0.0,0.05110318748047862,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
wasted_fraction,0.1,50,100,round_robin,0.5,0,0.0,0.0,0.0,0.05110318748047862,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
wasted_fraction,0.1,50,100,round_robin,1.0,0,0.0,0.0,0.0,0.05110318748047862,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
wasted_fraction,0.1,50,100,load_sorted,0.0,0,0.0,0.0,0.0,0.0046653064021558634,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
wasted_fraction,0.1,50,100,load_sorted,0.5,0,0.0,0.0,0.0,0.0046653064021558634,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
wasted_fraction,0.1,50,100,load_sorted,1.0,0,0.0,0.0,0.0,0.0046653064021558634,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
wasted_fraction,0.1,50,200,round_robin,0.0,0,0.0,0.0,0.0,0.05110318748047862,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
wasted_fraction,0.1,50,200,round_robin,0.5,0,0.0,0.0,0.0,0.05110318748047862,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
wasted_fraction,0.1,50,200,round_robin,1.0,0,0.0,0.0,0.0,0.05110318748047862,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
wasted_fraction,0.1,50,200,load_sorted,0.0,0,0.0,0.0,0.0,0.0046653064021558634,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
wasted_fraction,0.1,50,200,load_sorted,0.5,0,0.0,0.0,0.0,0.0046653064021558634,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
wasted_fraction,0.1,50,200,load_sorted,1.0,0,0.0,0.0,0.0,0.0046653064021558634,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.03,10,50,round_robin,0.0,13,0.17333333333333334,4.3230322012671145,56.199418616472485,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.03,10,50,round_robin,0.5,13,0.17333333333333334,4.321686232036345,56.18192101647249,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.03,10,50,round_robin,1.0,13,0.17333333333333334,4.320340262805576,56.16442341647249,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.03,10,50,load_sorted,0.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.03,10,50,load_sorted,0.5,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.03,10,50,load_sorted,1.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.03,10,100,round_robin,0.0,9,0.12,4.242398330366844,38.1815849733016,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.03,10,100,round_robin,0.5,9,0.12,4.2411518948112885,38.1703670533016,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.03,10,100,round_robin,1.0,9,0.12,4.239905459255733,38.1591491333016,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.03,10,100,load_sorted,0.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.03,10,100,load_sorted,0.5,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.03,10,100,load_sorted,1.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.03,10,200,round_robin,0.0,5,0.06666666666666667,4.521389504469653,22.606947522348264,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.03,10,200,round_robin,0.5,5,0.06666666666666667,4.520944064469653,22.604720322348264,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.03,10,200,round_robin,1.0,5,0.06666666666666667,4.520498624469653,22.602493122348264,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.03,10,200,load_sorted,0.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.03,10,200,load_sorted,0.5,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.03,10,200,load_sorted,1.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.03,20,50,round_robin,0.0,13,0.17333333333333334,4.3230322012671145,56.199418616472485,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.03,20,50,round_robin,0.5,13,0.17333333333333334,4.321686232036345,56.18192101647249,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.03,20,50,round_robin,1.0,13,0.17333333333333334,4.320340262805576,56.16442341647249,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.03,20,50,load_sorted,0.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.03,20,50,load_sorted,0.5,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.03,20,50,load_sorted,1.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.03,20,100,round_robin,0.0,9,0.12,4.242398330366844,38.1815849733016,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.03,20,100,round_robin,0.5,9,0.12,4.2411518948112885,38.1703670533016,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.03,20,100,round_robin,1.0,9,0.12,4.239905459255733,38.1591491333016,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.03,20,100,load_sorted,0.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.03,20,100,load_sorted,0.5,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.03,20,100,load_sorted,1.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.03,20,200,round_robin,0.0,5,0.06666666666666667,4.521389504469653,22.606947522348264,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.03,20,200,round_robin,0.5,5,0.06666666666666667,4.520944064469653,22.604720322348264,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.03,20,200,round_robin,1.0,5,0.06666666666666667,4.520498624469653,22.602493122348264,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.03,20,200,load_sorted,0.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.03,20,200,load_sorted,0.5,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.03,20,200,load_sorted,1.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.03,50,50,round_robin,0.0,9,0.12,4.242398330366844,38.1815849733016,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.03,50,50,round_robin,0.5,9,0.12,4.2411518948112885,38.1703670533016,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.03,50,50,round_robin,1.0,9,0.12,4.239905459255733,38.1591491333016,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.03,50,50,load_sorted,0.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.03,50,50,load_sorted,0.5,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.03,50,50,load_sorted,1.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.03,50,100,round_robin,0.0,9,0.12,4.242398330366844,38.1815849733016,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.03,50,100,round_robin,0.5,9,0.12,4.2411518948112885,38.1703670533016,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.03,50,100,round_robin,1.0,9,0.12,4.239905459255733,38.1591491333016,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.03,50,100,load_sorted,0.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.03,50,100,load_sorted,0.5,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.03,50,100,load_sorted,1.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.03,50,200,round_robin,0.0,5,0.06666666666666667,4.521389504469653,22.606947522348264,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.03,50,200,round_robin,0.5,5,0.06666666666666667,4.520944064469653,22.604720322348264,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.03,50,200,round_robin,1.0,5,0.06666666666666667,4.520498624469653,22.602493122348264,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.03,50,200,load_sorted,0.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.03,50,200,load_sorted,0.5,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.03,50,200,load_sorted,1.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.05,10,50,round_robin,0.0,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.05,10,50,round_robin,0.5,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.05,10,50,round_robin,1.0,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.05,10,50,load_sorted,0.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.05,10,50,load_sorted,0.5,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.05,10,50,load_sorted,1.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.05,10,100,round_robin,0.0,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.05,10,100,round_robin,0.5,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.05,10,100,round_robin,1.0,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.05,10,100,load_sorted,0.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.05,10,100,load_sorted,0.5,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.05,10,100,load_sorted,1.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.05,10,200,round_robin,0.0,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.05,10,200,round_robin,0.5,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.05,10,200,round_robin,1.0,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.05,10,200,load_sorted,0.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.05,10,200,load_sorted,0.5,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.05,10,200,load_sorted,1.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.05,20,50,round_robin,0.0,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.05,20,50,round_robin,0.5,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.05,20,50,round_robin,1.0,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.05,20,50,load_sorted,0.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.05,20,50,load_sorted,0.5,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.05,20,50,load_sorted,1.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.05,20,100,round_robin,0.0,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.05,20,100,round_robin,0.5,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.05,20,100,round_robin,1.0,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.05,20,100,load_sorted,0.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.05,20,100,load_sorted,0.5,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.05,20,100,load_sorted,1.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.05,20,200,round_robin,0.0,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.05,20,200,round_robin,0.5,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.05,20,200,round_robin,1.0,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.05,20,200,load_sorted,0.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.05,20,200,load_sorted,0.5,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.05,20,200,load_sorted,1.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.05,50,50,round_robin,0.0,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.05,50,50,round_robin,0.5,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.05,50,50,round_robin,1.0,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.05,50,50,load_sorted,0.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.05,50,50,load_sorted,0.5,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.05,50,50,load_sorted,1.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.05,50,100,round_robin,0.0,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.05,50,100,round_robin,0.5,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.05,50,100,round_robin,1.0,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.05,50,100,load_sorted,0.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.05,50,100,load_sorted,0.5,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.05,50,100,load_sorted,1.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.05,50,200,round_robin,0.0,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.05,50,200,round_robin,0.5,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.05,50,200,round_robin,1.0,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.05,50,200,load_sorted,0.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.05,50,200,load_sorted,0.5,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.05,50,200,load_sorted,1.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.08,10,50,round_robin,0.0,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.08,10,50,round_robin,0.5,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.08,10,50,round_robin,1.0,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.08,10,50,load_sorted,0.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.08,10,50,load_sorted,0.5,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.08,10,50,load_sorted,1.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.08,10,100,round_robin,0.0,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.08,10,100,round_robin,0.5,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.08,10,100,round_robin,1.0,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.08,10,100,load_sorted,0.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.08,10,100,load_sorted,0.5,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.08,10,100,load_sorted,1.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.08,10,200,round_robin,0.0,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.08,10,200,round_robin,0.5,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.08,10,200,round_robin,1.0,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.08,10,200,load_sorted,0.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.08,10,200,load_sorted,0.5,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.08,10,200,load_sorted,1.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.08,20,50,round_robin,0.0,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.08,20,50,round_robin,0.5,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.08,20,50,round_robin,1.0,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.08,20,50,load_sorted,0.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.08,20,50,load_sorted,0.5,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.08,20,50,load_sorted,1.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.08,20,100,round_robin,0.0,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.08,20,100,round_robin,0.5,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.08,20,100,round_robin,1.0,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
cv,0.08,20,100,load_sorted,0.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.08,20,100,load_sorted,0.5,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.08,20,100,load_sorted,1.0,0,0.0,0.0,0.0,0.0060193567132224655,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
cv,0.08,20,200,round_robin,0.0,0,0.0,0.0,0.0,0.027776154729568577,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
